Index,Episode,Action,Reward,Remaining length,Loss,NN Output,Punto objetivo,Posición actual
1056,5526,7,13.48,26.52,45.56,"[ 0.       53.65586   0.        0.        0.        0.        0.
 56.164413  0.      ]",[-10. -16. -19.],[-25.29 -36.7  -34.7 ]
1057,5526,8,9.85,30.15,47.71,"[39.134968  0.        0.        0.        0.       32.318405  0.
 50.7499   54.476707]",[-10. -16. -19.],[-27.15 -39.35 -36.79]
1058,5526,6,6.0,34.0,55.05,"[32.725315 45.525414 49.829388  0.        0.        0.       62.945076
 44.463013 51.46044 ]",[-10. -16. -19.],[-28.98 -41.82 -38.07]
1059,5526,6,2.71,37.29,50.2,"[ 0.        0.       45.970024  0.        0.       19.703987 61.848595
 38.835865 48.94742 ]",[-10. -16. -19.],[-30.81 -44.45 -39.82]
1060,5526,8,-0.94,40.94,51.62,"[ 0.        0.       39.308052  0.        0.       12.217629  0.
  0.       44.75415 ]",[-10. -16. -19.],[-32.62 -47.21 -40.76]
1061,5527,2,21.1,18.9,46.68,"[ 0.        0.       77.244675  0.        0.        0.       67.93649
 74.44957  66.533676]",[10. 16. -2.],[ 1.52  2.42 -2.99]
1062,5527,2,23.96,16.04,43.63,"[ 0.       0.      77.27968  0.       0.       0.       0.      75.35064
  0.     ]",[10. 16. -2.],[ 3.67  6.04 -1.92]
1063,5527,2,28.2,11.8,51.03,"[68.1578   72.83287  77.128105  0.        0.        0.       68.522285
  0.        0.      ]",[10. 16. -2.],[ 5.8   9.77 -0.92]
1064,5527,1,32.41,7.59,50.01,"[72.52324 75.6657   0.       0.       0.       0.      68.65839  0.
  0.     ]",[10. 16. -2.],[ 7.87 13.54 -0.21]
1065,5527,1,36.29,3.71,43.27,"[ 0.      77.66906  0.       0.       0.       0.      67.18356 76.92551
  0.     ]",[10. 16. -2.],[ 9.9  17.25  0.43]
1066,5527,7,-10,999,40.52,"[ 0.       0.      74.74631  0.       0.       0.       0.      75.07299
  0.     ]",[10. 16. -2.],[11.08 19.46  0.58]
1067,5528,1,19.44,20.56,43.43,"[ 0.      59.63023  0.       0.       0.       0.      50.25162  0.
 55.52618]",[ 12. -15. -10.],[ 1.97 -2.45 -4.4 ]
1068,5528,1,22.99,17.01,43.24,"[53.139355 63.48823   0.        0.        0.        0.       54.43944
 54.14813  59.420208]",[ 12. -15. -10.],[ 4.47 -5.58 -5.96]
1069,5528,1,27.28,12.72,48.22,"[ 0.       67.333725  0.        0.        0.        0.        0.
  0.       63.955765]",[ 12. -15. -10.],[ 6.81 -8.52 -7.49]
1070,5528,5,31.33,8.67,48.58,"[ 0.       0.      66.57573  0.       0.      67.50433  0.      66.89503
  0.     ]",[ 12. -15. -10.],[  9.16 -11.45  -9.34]
1071,5528,7,35.41,4.59,55.08,"[ 0.        0.       70.74987   0.        0.        0.       67.671906
 72.73816   0.      ]",[ 12. -15. -10.],[ 11.52 -14.25 -10.88]
1072,5528,8,50,1.25,49.28,"[ 0.        0.       75.47782   0.        0.       72.919914 71.72677
  0.       76.2699  ]",[ 12. -15. -10.],[ 13.86 -17.04 -12.41]
1073,5528,5,65.59,24.41,57.38,"[56.488445  0.        0.        0.        0.       56.820614  0.
 52.83343  44.232506]",[ 13.   4. -18.],[ 17.94 -20.42 -14.3 ]
1074,5528,2,64.81,25.19,46.83,"[ 0.        0.       53.40705   0.        0.        0.        0.
 53.214767  0.      ]",[ 13.   4. -18.],[ 18.32 -19.16 -14.27]
1075,5528,0,65.95,24.05,47.58,"[57.63989   0.       53.1777    0.        0.        0.       39.872917
  0.        0.      ]",[ 13.   4. -18.],[ 18.76 -17.88 -14.61]
1076,5528,5,67.12,22.88,44.54,"[ 0.       56.078804 53.9424    0.        0.       58.724625 41.52452
  0.        0.      ]",[ 13.   4. -18.],[ 19.2  -16.76 -14.95]
1077,5528,2,68.12,21.88,46.11,"[ 0.       0.      55.28749  0.       0.       0.       0.       0.
  0.     ]",[ 13.   4. -18.],[ 19.64 -15.47 -15.31]
1078,5528,0,69.26,20.74,51.52,"[62.105247  0.       57.001366  0.        0.        0.        0.
  0.        0.      ]",[ 13.   4. -18.],[ 20.07 -14.05 -15.97]
1079,5528,5,70.51,19.49,52.83,"[ 0.       61.459343 59.104523  0.        0.       63.081562  0.
  0.        0.      ]",[ 13.   4. -18.],[ 20.5  -12.79 -16.65]
1080,5528,0,71.56,18.44,54.15,"[65.04293   0.       60.557537  0.        0.        0.       51.853664
 62.8394   54.743637]",[ 13.   4. -18.],[ 20.93 -11.37 -17.32]
1081,5528,1,72.69,17.31,47.19,"[ 0.       62.313473 62.238937  0.        0.        0.        0.
  0.       56.252216]",[ 13.   4. -18.],[ 21.36 -10.13 -18.33]
1082,5528,0,73.58,16.42,40.69,"[67.66659  62.90834   0.        0.        0.       65.03508   0.
 66.986694 58.15501 ]",[ 13.   4. -18.],[ 21.78  -8.89 -19.32]
1083,5528,7,74.35,15.65,49.05,"[ 0.        0.        0.        0.        0.       64.998886  0.
 67.25653   0.      ]",[ 13.   4. -18.],[ 22.21  -7.78 -20.68]
1084,5528,0,74.81,15.19,49.8,"[67.78649   0.       64.65628   0.        0.        0.       58.76866
  0.       59.841053]",[ 13.   4. -18.],[ 22.64  -6.66 -21.35]
1085,5528,0,75.25,14.75,51.65,"[68.4548   63.473606  0.        0.        0.        0.       58.469933
  0.       60.4813  ]",[ 13.   4. -18.],[ 23.05  -5.74 -23.01]
1086,5528,7,75.14,14.86,49.06,"[ 0.        0.        0.        0.        0.       64.027954  0.
 68.012    59.703896]",[ 13.   4. -18.],[ 23.47  -4.95 -23.98]
1087,5528,0,74.99,15.01,59.72,"[67.48589  62.175285  0.        0.        0.        0.        0.
  0.        0.      ]",[ 13.   4. -18.],[ 23.88  -4.15 -25.33]
1088,5528,7,74.55,15.45,49.7,"[ 0.       0.      61.99027  0.       0.       0.      57.69322 66.98536
  0.     ]",[ 13.   4. -18.],[ 24.3   -3.5  -26.62]
1089,5528,7,73.93,16.07,48.16,"[ 0.       59.674572  0.        0.        0.       60.034527 57.67379
 65.42411   0.      ]",[ 13.   4. -18.],[ 24.72  -2.85 -27.64]
1090,5528,1,73.35,16.65,41.75,"[ 0.       57.943043  0.        0.        0.       56.717384  0.
  0.       56.58265 ]",[ 13.   4. -18.],[ 25.14  -2.2  -28.59]
1091,5528,7,72.74,17.26,52.48,"[ 0.        0.       54.71618   0.        0.        0.       55.42176
 61.23202  55.585796]",[ 13.   4. -18.],[ 25.53  -1.58 -29.87]
1092,5528,7,71.86,18.14,44.9,"[55.97112  0.       0.       0.       0.       0.       0.      59.93772
  0.     ]",[ 13.   4. -18.],[ 25.94  -0.94 -30.48]
1093,5528,7,71.35,18.65,51.46,"[53.92476  52.39502  50.274673  0.        0.       49.94507  54.27514
 58.46392   0.      ]",[ 13.   4. -18.],[ 26.36  -0.29 -31.5 ]
1094,5528,7,70.53,19.47,49.87,"[ 0.       51.06464   0.        0.        0.       48.54564  54.325397
 57.240707  0.      ]",[ 13.   4. -18.],[ 26.77   0.36 -31.76]
1095,5528,6,70.19,19.81,51.67,"[ 0.       50.10735  47.732105  0.        0.        0.       53.496666
  0.        0.      ]",[ 13.   4. -18.],[ 27.18   1.   -32.44]
1096,5528,6,69.54,20.46,40.68,"[ 0.        0.        0.        0.        0.       46.945435 52.7173
  0.       50.034817]",[ 13.   4. -18.],[ 27.59   1.5  -32.36]
1097,5528,1,69.37,20.63,51.1,"[ 0.       49.836563 46.745758  0.        0.        0.        0.
  0.        0.      ]",[ 13.   4. -18.],[ 28.     1.83 -32.71]
1098,5528,7,68.88,21.12,46.31,"[ 0.        0.       45.578884  0.        0.        0.       52.857853
 54.739704 49.10109 ]",[ 13.   4. -18.],[ 28.41   2.19 -32.94]
1099,5528,7,68.46,21.54,44.19,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 13.   4. -18.],[ 28.82   2.53 -32.95]
1100,5528,7,68.18,21.82,44.24,"[48.81216  46.64858  44.134983  0.        0.        0.        0.
 53.330273  0.      ]",[ 13.   4. -18.],[ 29.23   2.88 -32.84]
1101,5528,6,67.98,22.02,47.98,"[48.824566 46.366447  0.        0.        0.       47.56308  52.34534
  0.       46.595028]",[ 13.   4. -18.],[ 29.64   3.23 -32.52]
1102,5528,6,67.9,22.1,46.65,"[48.095978 46.20933   0.        0.        0.        0.       52.448803
  0.       46.453262]",[ 13.   4. -18.],[ 30.05   3.43 -32.07]
1103,5528,7,67.88,22.12,42.5,"[ 0.        0.        0.        0.        0.        0.       53.088757
 55.705276  0.      ]",[ 13.   4. -18.],[ 30.46   3.48 -31.41]
1104,5528,0,67.98,22.02,47.62,"[50.31791  47.644215 44.758873  0.        0.        0.        0.
  0.        0.      ]",[ 13.   4. -18.],[ 30.88   3.53 -30.62]
1105,5528,7,68.11,21.89,51.6,"[ 0.        0.       45.562874  0.        0.        0.       54.499928
 57.146748  0.      ]",[ 13.   4. -18.],[ 31.29   3.43 -30.3 ]
1106,5528,7,67.95,22.05,51.03,"[51.67303  48.372692  0.        0.        0.        0.       56.00215
 58.575455  0.      ]",[ 13.   4. -18.],[ 31.69   3.34 -29.19]
1107,5528,6,68.2,21.8,51.18,"[ 0.        0.        0.        0.        0.       57.06372  58.674812
  0.       48.942844]",[ 13.   4. -18.],[ 32.1    3.25 -28.53]
1108,5528,5,68.17,21.83,51.25,"[57.17911  51.750168  0.        0.        0.       60.225338  0.
  0.        0.      ]",[ 13.   4. -18.],[ 32.51   3.   -27.06]
1109,5528,5,68.46,21.54,39.79,"[60.06773  53.24661  55.633907  0.        0.       63.468052 62.350468
  0.        0.      ]",[ 13.   4. -18.],[ 32.92   2.92 -26.41]
1110,5528,7,68.35,21.65,53.53,"[59.683254 51.176727 54.731728  0.        0.        0.       62.739452
 66.1703   49.17379 ]",[ 13.   4. -18.],[ 33.33   2.98 -24.92]
1111,5528,6,68.5,21.5,47.6,"[ 0.        0.        0.        0.        0.        0.       65.45883
  0.       51.008533]",[ 13.   4. -18.],[ 33.72   3.04 -23.96]
1112,5528,7,68.42,21.58,40.57,"[65.19776  55.013794  0.        0.        0.       67.572586 67.846924
 70.255356 51.18349 ]",[ 13.   4. -18.],[ 34.13   2.94 -22.13]
1113,5528,1,68.44,21.56,48.61,"[ 0.       56.455406  0.        0.        0.        0.        0.
  0.        0.      ]",[ 13.   4. -18.],[ 34.53   2.85 -20.83]
1114,5528,6,68.25,21.75,52.3,"[68.72915  57.27189   0.        0.        0.       72.14155  74.66207
 74.1914   54.284233]",[ 13.   4. -18.],[ 34.94   2.76 -19.32]
1115,5528,7,67.99,22.01,47.91,"[ 0.        0.        0.        0.        0.        0.        0.
 76.488525  0.      ]",[ 13.   4. -18.],[ 35.34   2.52 -17.67]
1116,5528,5,67.61,22.39,53.08,"[ 0.        0.       70.508484  0.        0.       79.0322    0.
  0.        0.      ]",[ 13.   4. -18.],[ 35.75   2.28 -15.78]
1117,5528,5,67.07,22.93,48.67,"[ 0.       0.       0.       0.       0.      80.80552  0.      80.38151
  0.     ]",[ 13.   4. -18.],[ 36.17   2.2  -14.12]
1118,5528,6,66.44,23.56,50.83,"[76.68925  60.601818 70.65881   0.        0.        0.       84.303185
  0.        0.      ]",[ 13.   4. -18.],[ 36.57   2.27 -12.24]
1119,5528,6,65.67,24.33,49.45,"[ 0.        0.        0.        0.        0.        0.       81.03384
 76.22617  56.575523]",[ 13.   4. -18.],[ 36.99   2.16 -10.23]
1120,5528,7,64.72,25.28,51.65,"[ 0.      56.72988 66.24664  0.       0.       0.       0.      74.82994
  0.     ]",[ 13.   4. -18.],[37.49  1.86 -7.45]
1121,5528,6,63.25,26.75,42.94,"[70.88686  52.99298  62.81682   0.        0.        0.       77.576935
  0.        0.      ]",[ 13.   4. -18.],[37.91  1.62 -5.04]
1122,5528,5,61.82,28.18,54.74,"[70.78761   0.       60.99436   0.        0.       79.118515  0.
  0.        0.      ]",[ 13.   4. -18.],[38.32  1.21 -2.45]
1123,5528,5,60.15,29.85,43.0,"[68.81198  49.445248  0.        0.        0.       80.07704   0.
  0.       47.447193]",[ 13.   4. -18.],[38.55  1.02 -1.17]
1124,5528,5,59.26,30.74,47.31,"[ 0.        0.        0.        0.        0.       79.09166  72.77656
 66.141624  0.      ]",[ 13.   4. -18.],[38.55  1.02 -1.17]
1125,5528,6,-10,999,47.94,"[ 0.       50.219734  0.        0.        0.        0.       73.118355
  0.       46.899445]",[ 13.   4. -18.],[38.55  1.02 -1.17]
1126,5529,5,13.29,26.71,44.8,"[ 0.       0.       0.       0.       0.      45.44691  0.       0.
  0.     ]",[ 19.  -4. -18.],[ 2.77 -0.58 -3.46]
1127,5529,8,17.94,22.06,54.44,"[ 0.        0.        0.        0.        0.       48.55003  37.70705
 45.546875 52.581516]",[ 19.  -4. -18.],[ 6.76 -1.26 -6.31]
1128,5529,8,22.85,17.15,55.37,"[ 0.       58.180477 52.89391   0.        0.        0.        0.
  0.       59.57227 ]",[ 19.  -4. -18.],[10.65 -1.76 -8.76]
1129,5529,8,27.35,12.65,45.88,"[ 0.      62.84552  0.       0.       0.       0.      52.43783 59.34021
 64.81282]",[ 19.  -4. -18.],[ 14.47  -2.1  -11.2 ]
1130,5529,8,31.61,8.39,43.33,"[63.135185 68.07771   0.        0.        0.       64.79086   0.
  0.       70.48046 ]",[ 19.  -4. -18.],[ 18.3   -2.29 -13.28]
1131,5529,1,34.93,5.07,41.38,"[ 0.       73.929794 72.215996  0.        0.        0.        0.
  0.        0.      ]",[ 19.  -4. -18.],[ 22.3   -2.31 -15.53]
1132,5529,7,35.55,4.45,43.91,"[ 0.      76.0994  75.87739  0.       0.       0.      73.70509 79.05746
  0.     ]",[ 19.  -4. -18.],[ 26.    -2.36 -17.9 ]
1133,5529,7,32.81,7.19,47.97,"[ 0.      76.68179 78.54612  0.       0.       0.      79.74784 84.03635
  0.     ]",[ 19.  -4. -18.],[ 29.64  -2.39 -19.62]
1134,5529,5,29.12,10.88,50.2,"[ 0.        0.       75.38296   0.        0.       78.464096  0.
  0.        0.      ]",[ 19.  -4. -18.],[ 33.24  -2.42 -21.62]
1135,5529,6,25.22,14.78,41.94,"[ 0.       0.       0.       0.       0.       0.      76.56733  0.
  0.     ]",[ 19.  -4. -18.],[ 36.88  -2.29 -23.35]
1136,5529,7,21.26,18.74,51.73,"[70.12222  62.008133  0.        0.        0.       72.68844   0.
 78.35651   0.      ]",[ 19.  -4. -18.],[ 40.46  -2.32 -25.04]
1137,5529,6,17.35,22.65,48.12,"[ 0.        0.       59.542953  0.        0.        0.       71.15566
  0.       55.002373]",[ 19.  -4. -18.],[ 44.    -2.34 -26.41]
1138,5529,7,13.57,26.43,46.76,"[ 0.        0.       56.25653   0.        0.       68.50017   0.
 75.021675  0.      ]",[ 19.  -4. -18.],[ 47.58  -2.51 -27.79]
1139,5529,7,9.75,30.25,51.01,"[ 0.       45.548336 52.0698    0.        0.       65.54551  68.77383
 72.15706   0.      ]",[ 19.  -4. -18.],[ 51.12  -2.67 -28.83]
1140,5529,5,6.08,33.92,49.19,"[ 0.      42.38437  0.       0.       0.      65.18089  0.       0.
  0.     ]",[ 19.  -4. -18.],[ 54.6   -2.82 -29.86]
1141,5529,5,2.46,37.54,53.43,"[ 0.       35.912395  0.        0.        0.       61.44007   0.
  0.        0.      ]",[ 19.  -4. -18.],[ 58.05  -2.82 -30.89]
1142,5529,6,-1.13,41.13,52.93,"[52.936047  0.        0.        0.        0.        0.       65.77277
  0.       30.283241]",[ 19.  -4. -18.],[ 61.47  -2.66 -31.9 ]
1143,5530,7,20.51,19.49,51.16,"[ 0.       0.       0.       0.       0.       0.       0.      57.11436
  0.     ]",[ 16. -11.  -4.],[ 2.29 -1.58 -2.25]
1144,5530,8,23.28,16.72,52.66,"[46.088745 58.25586  58.149853  0.        0.       53.851208  0.
  0.       60.09228 ]",[ 16. -11.  -4.],[ 5.39 -3.71 -1.91]
1145,5530,2,26.95,13.05,52.35,"[ 0.        0.       60.777863  0.        0.        0.       58.181736
  0.        0.      ]",[ 16. -11.  -4.],[ 6.96 -4.82 -1.82]
1146,5530,2,28.83,11.17,44.49,"[ 0.        0.       62.022827  0.        0.        0.        0.
  0.        0.      ]",[ 16. -11.  -4.],[ 9.6  -6.43 -1.87]
1147,5530,8,31.85,8.15,48.26,"[ 0.       68.103065 65.54536   0.        0.       61.28456  60.43009
 67.91109  68.90857 ]",[ 16. -11.  -4.],[12.1  -7.81 -2.03]
1148,5530,8,-10,999,40.24,"[65.31715   0.       70.03063   0.        0.       65.673996  0.
  0.       72.99261 ]",[ 16. -11.  -4.],[13.97 -8.72 -1.78]
1149,5531,7,19.59,20.41,53.03,"[ 0.        0.       59.071457  0.        0.        0.       43.29471
 60.800526  0.      ]",[ 7. 18. -6.],[ 1.15  2.92 -0.77]
1150,5531,7,23.0,17.0,52.01,"[56.834785 61.39348   0.        0.        0.        0.       47.501453
 64.335266 57.566498]",[ 7. 18. -6.],[ 2.75  7.03 -1.61]
1151,5531,1,27.44,12.56,45.82,"[62.570232 67.06935  66.69587   0.        0.        0.       53.909252
  0.       64.3969  ]",[ 7. 18. -6.],[ 4.3  11.03 -2.47]
1152,5531,0,31.73,8.27,50.21,"[66.78305  0.       0.       0.       0.       0.       0.       0.
  0.     ]",[ 7. 18. -6.],[ 5.86 15.03 -3.65]
1153,5531,8,36.04,3.96,58.61,"[69.901405  0.       72.633644  0.        0.        0.       62.866222
  0.       75.083786]",[ 7. 18. -6.],[ 7.37 18.79 -4.82]
1154,5531,0,50,1.47,42.19,"[71.8766   0.       0.       0.       0.       0.      68.49221  0.
  0.     ]",[ 7. 18. -6.],[ 8.89 22.73 -5.68]
1155,5531,1,73.57,16.43,53.71,"[ 0.       60.22262   0.        0.        0.       51.935894  0.
  0.        0.      ]",[ 18.  35. -19.],[ 12.9   29.69 -11.53]
1156,5531,1,79.51,10.49,48.94,"[ 0.       68.2064   63.897625  0.        0.        0.        0.
  0.       67.689995]",[ 18.  35. -19.],[ 15.56  32.   -15.94]
1157,5531,8,85.07,4.93,47.17,"[ 0.       74.52784  72.654305  0.        0.       67.11419   0.
  0.       74.55814 ]",[ 18.  35. -19.],[ 18.12  34.26 -20.2 ]
1158,5531,7,100,1.41,46.46,"[ 0.      80.98032  0.       0.       0.       0.      74.83834 84.22202
  0.     ]",[ 18.  35. -19.],[ 20.69  36.68 -24.18]
1159,5531,6,112.93,27.07,56.45,"[ 0.       43.965515  0.        0.        0.       55.821526 57.71156
  0.        0.      ]",[ -1.  39. -16.],[ 23.11  40.37 -28.16]
1160,5531,7,112.96,27.04,41.3,"[ 0.        0.        0.        0.        0.        0.       58.850548
 68.69255  44.870216]",[ -1.  39. -16.],[ 20.34  39.82 -25.38]
1161,5531,7,116.67,23.33,45.45,"[ 0.       49.338833  0.        0.        0.        0.       62.51911
 71.61781  51.592533]",[ -1.  39. -16.],[ 17.72  39.38 -22.71]
1162,5531,7,120.11,19.89,55.56,"[ 0.       53.433857  0.        0.        0.        0.       65.389
 72.715416  0.      ]",[ -1.  39. -16.],[ 15.09  38.93 -19.66]
1163,5531,7,123.49,16.51,52.01,"[65.4783    0.       63.2759    0.        0.       68.81067  69.90748
 75.909386  0.      ]",[ -1.  39. -16.],[ 12.48  38.48 -16.67]
1164,5531,0,126.5,13.5,52.01,"[71.276794  0.       69.12991   0.        0.        0.        0.
  0.       68.27611 ]",[ -1.  39. -16.],[  9.89  38.05 -13.32]
1165,5531,0,128.74,11.26,44.74,"[71.47128 67.43636  0.       0.       0.       0.       0.       0.
  0.     ]",[ -1.  39. -16.],[  7.29  37.45 -10.65]
1166,5531,7,130.01,9.99,52.25,"[69.56131  0.      66.7775   0.       0.       0.      64.99907 72.50871
  0.     ]",[ -1.  39. -16.],[ 4.65 36.69 -7.54]
1167,5531,8,129.57,10.43,43.35,"[ 0.       67.122345 66.283226  0.        0.        0.       59.46966
  0.       67.85981 ]",[ -1.  39. -16.],[ 2.03 35.96 -4.49]
1168,5531,0,127.72,12.28,47.23,"[67.4072   66.3061   63.855133  0.        0.        0.       53.4816
 64.83625  66.40054 ]",[ -1.  39. -16.],[-0.56 35.39 -1.08]
1169,5531,2,124.64,15.36,48.92,[ 0.      0.     62.5982  0.      0.      0.      0.      0.      0.    ],[ -1.  39. -16.],[-3.17 34.64  1.63]
1170,5531,1,121.71,18.29,51.2,"[64.7124   66.11652  62.286583  0.        0.        0.       42.483025
  0.        0.      ]",[ -1.  39. -16.],[-3.69 34.47  2.25]
1171,5531,7,121.0,19.0,54.81,"[ 0.       0.       0.       0.       0.       0.       0.      55.29835
  0.     ]",[ -1.  39. -16.],[-3.69 34.47  2.25]
1172,5531,5,-10,999,53.08,"[ 0.       65.822136  0.        0.        0.       67.31291   0.
 56.68336   0.      ]",[ -1.  39. -16.],[-3.69 34.47  2.25]
1173,5532,5,16.72,23.28,45.37,"[38.789288  0.        0.        0.        0.       50.178635  0.
  0.        0.      ]",[ 16. -11. -15.],[ 2.59 -1.78 -4.82]
1174,5532,5,20.8,19.2,42.77,"[44.86916   0.        0.        0.        0.       53.98593  43.171883
 47.633385  0.      ]",[ 16. -11. -15.],[ 6.34 -4.15 -7.7 ]
1175,5532,2,26.09,13.91,46.8,"[ 0.        0.       60.376717  0.        0.       59.189423 50.62828
  0.        0.      ]",[ 16. -11. -15.],[  9.6   -6.08 -10.18]
1176,5532,2,30.6,9.4,42.82,"[59.858437 64.254486 64.91334   0.        0.       63.003998  0.
 63.77774   0.      ]",[ 16. -11. -15.],[ 12.88  -7.88 -13.06]
1177,5532,7,35.18,4.82,54.15,"[ 0.       70.679184  0.        0.        0.        0.       63.9277
 71.88285   0.      ]",[ 16. -11. -15.],[ 16.22  -9.56 -15.93]
1178,5532,8,50,1.73,39.59,"[ 0.       0.      79.35125  0.       0.       0.       0.       0.
 81.59707]",[ 16. -11. -15.],[ 19.78 -11.36 -18.71]
1179,5532,0,61.94,28.06,46.23,"[51.251595  0.       45.634277  0.        0.        0.        0.
  0.       45.255363]",[ -2. -17.  -9.],[ 22.73 -13.7  -20.92]
1180,5532,7,62.35,27.65,50.28,"[ 0.       43.186947  0.        0.        0.        0.       57.22386
 65.517784  0.      ]",[ -2. -17.  -9.],[ 19.59 -13.91 -19.08]
1181,5532,6,65.97,24.03,50.63,"[55.824963 48.550655  0.        0.        0.        0.       60.36472
  0.       51.296467]",[ -2. -17.  -9.],[ 16.6  -14.18 -16.64]
1182,5532,6,69.69,20.31,55.62,"[ 0.       0.       0.       0.       0.      63.80605 65.10618  0.
  0.     ]",[ -2. -17.  -9.],[ 13.61 -14.6  -14.5 ]
1183,5532,7,73.28,16.72,48.02,"[66.98784  0.       0.       0.       0.      68.3672   0.      75.1876
 64.22695]",[ -2. -17.  -9.],[ 10.63 -15.16 -11.71]
1184,5532,6,76.96,13.04,47.04,"[71.154045 67.74298   0.        0.        0.        0.       73.29251
  0.       69.70771 ]",[ -2. -17.  -9.],[  7.6  -15.73  -9.18]
1185,5532,7,80.32,9.68,47.04,"[75.297646 73.15157  74.95847   0.        0.       75.9063   75.80218
 81.20887   0.      ]",[ -2. -17.  -9.],[  3.77 -16.67  -5.2 ]
1186,5532,7,83.08,6.92,46.71,"[72.30523   0.        0.        0.        0.       73.04009   0.
 75.38805  74.146545]",[ -2. -17.  -9.],[  0.7  -17.35  -2.27]
1187,5532,7,82.74,7.26,48.44,"[71.02815   0.        0.        0.        0.        0.       63.157658
 72.93922   0.      ]",[ -2. -17.  -9.],[ -0.92 -17.71  -0.34]
1188,5532,1,81.25,8.75,54.03,"[69.91567  71.959724  0.        0.        0.        0.       59.32142
  0.        0.      ]",[ -2. -17.  -9.],[ -0.92 -17.71  -0.34]
1189,5532,2,-10,999,50.91,"[ 0.       0.      71.73316  0.       0.       0.       0.       0.
  0.     ]",[ -2. -17.  -9.],[ -0.92 -17.71  -0.34]
1190,5533,6,15.58,24.42,49.15,"[ 0.       55.90294  67.24595   0.        0.        0.       68.32034
  0.       56.895943]",[-19.   0. -18.],[-3.45 -0.01 -6.35]
1191,5533,0,20.57,19.43,51.04,"[71.167816  0.        0.        0.        0.        0.       69.0659
  0.        0.      ]",[-19.   0. -18.],[-7.61 -0.18 -8.48]
1192,5533,5,25.16,14.84,42.44,"[72.2057    0.        0.        0.        0.       77.56334   0.
 74.407104  0.      ]",[-19.   0. -18.],[-11.72  -0.48 -11.24]
1193,5533,5,30.06,9.94,53.13,"[ 0.        0.        0.        0.        0.       74.07661   0.
 73.442604 69.07728 ]",[-19.   0. -18.],[-15.8   -0.6  -13.36]
1194,5533,8,34.33,5.67,52.99,"[ 0.      70.4199  72.8592   0.       0.       0.      64.92224  0.
 73.78732]",[-19.   0. -18.],[-19.81  -0.56 -16.08]
1195,5533,7,37.84,2.16,49.63,"[ 0.       74.51562   0.        0.        0.       70.50487  66.230736
 75.67465   0.      ]",[-19.   0. -18.],[-23.78  -0.37 -17.8 ]
1196,5533,2,35.2,4.8,61.23,"[ 0.       72.98745  77.056335  0.        0.        0.       68.84061
 76.70311   0.      ]",[-19.   0. -18.],[-27.7   -0.19 -20.16]
1197,5533,8,31.03,8.97,48.32,"[ 0.       0.       0.       0.       0.       0.      73.48504  0.
 76.28965]",[-19.   0. -18.],[-31.65   0.17 -22.22]
1198,5533,2,26.66,13.34,51.76,"[ 0.       70.680466 81.17771   0.        0.        0.        0.
 77.85466  74.446846]",[-19.   0. -18.],[-35.54   0.66 -24.26]
1199,5533,7,22.3,17.7,54.54,"[63.544262 68.55711   0.        0.        0.        0.        0.
 76.38745  71.23577 ]",[-19.   0. -18.],[-39.39   1.31 -26.61]
1200,5533,6,17.83,22.17,55.59,"[ 0.        0.        0.        0.        0.        0.       74.375694
  0.        0.      ]",[-19.   0. -18.],[-43.27   1.94 -28.33]
1201,5533,1,13.55,26.45,47.3,"[ 0.       63.009712  0.        0.        0.        0.        0.
  0.        0.      ]",[-19.   0. -18.],[-47.07   2.42 -30.34]
1202,5533,6,9.24,30.76,47.43,"[ 0.        0.       70.115906  0.        0.        0.       72.21287
 64.50609   0.      ]",[-19.   0. -18.],[-50.84   2.9  -32.34]
1203,5533,7,4.96,35.04,47.92,"[43.425064  0.        0.        0.        0.       43.463554  0.
 60.11545  59.12021 ]",[-19.   0. -18.],[-54.56   3.24 -34.01]
1204,5533,6,0.87,39.13,41.92,"[39.063274 52.31481  62.627087  0.        0.       38.131577 70.704575
 56.294796 56.07145 ]",[-19.   0. -18.],[-58.27   3.58 -35.66]
1205,5533,6,-3.2,43.2,55.73,"[ 0.        0.       60.556072  0.        0.       33.07026  70.60504
 53.297504 53.982727]",[-19.   0. -18.],[-61.97   3.77 -37.  ]
1206,5534,7,20.03,19.97,46.72,"[ 0.        0.        0.        0.        0.        0.       50.471645
 50.681328  0.      ]",[ 15. -12.  -8.],[ 2.6  -2.08 -3.63]
1207,5534,8,23.53,16.47,42.91,"[ 0.       57.747253 58.77281   0.        0.        0.        0.
 55.481743 58.95706 ]",[ 15. -12.  -8.],[ 5.57 -4.45 -4.51]
1208,5534,8,27.43,12.57,38.09,"[55.59623   0.        0.        0.        0.        0.        0.
 59.897163 63.316982]",[ 15. -12.  -8.],[ 8.43 -6.58 -5.4 ]
1209,5534,8,31.09,8.91,43.93,"[ 0.       67.97014  69.15593   0.        0.       64.75494  64.12436
 66.398636 69.79605 ]",[ 15. -12.  -8.],[11.27 -8.55 -5.93]
1210,5534,2,34.51,5.49,52.35,"[ 0.       71.996445 73.52063   0.        0.       68.977516 68.095436
 70.761665  0.      ]",[ 15. -12.  -8.],[ 14.03 -10.31  -6.47]
1211,5534,0,37.53,2.47,52.37,"[73.669495  0.        0.        0.        0.        0.       72.80417
  0.        0.      ]",[ 15. -12.  -8.],[ 16.85 -11.96  -7.35]
